pl_name,hostname,tic_id,pl_orbsmax,pl_rade,pl_masse,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,SpT_PM,Lxuv/Lbol,t_sat,gamma,v_esc,"Loss/0.01protoatm., t=0.1 Gyr",insol_0.1_Gyr,"Loss/0.01protoatm., t=0.6 Gyr",insol_0.6_Gyr,"Loss/0.01protoatm., t=1.0 Gyr",insol_1.0_Gyr,"Loss/0.01protoatm., t=5.0 Gyr",insol_5.0_Gyr,"Loss/0.01protoatm., t=10.0 Gyr",insol_10.0_Gyr,"Loss/0.01protoatm., star_age",insol_star_age
TOI-4137 b,TOI-4137,TIC 417646390,0.05222,13.57407563,457.67290608,,6202.0,1.438,1.313,2.750,2.1,F8V,0.00100,0.1,1.23,64.9,0.25504,1008.5,0.62956,1008.5,0.71096,1008.5,0.91297,1008.5,0.97942,1008.5,0.81339,907.1
TOI-1451 b,TOI-1451,TIC 417931607,0.127,2.61143902,15.2,,5801.0,1.0162,1.0022,1.058,4.0,G2V,0.00100,0.1,1.23,27.0,0.10709,65.6,0.26436,65.6,0.29854,65.6,0.38337,65.6,0.41127,65.6,0.37340,64.5
TOI-1272 b,TOI-1272,TIC 417948359,0.0417,4.13204907,27.0,,5065.0,0.7934,0.8772,0.375,1.1,K2V,0.00100,0.1,1.23,28.6,0.44204,215.7,1.09115,215.7,1.23224,215.7,1.58237,215.7,1.69754,215.7,1.25678,172.9
TOI-5817 b,TOI-5817,TIC 418604868,0.1223,3.08,10.3,G2 IV-V,5770.0,1.427,0.97,2.050,9.7,G2V,0.00100,0.1,1.23,20.4,0.79948,137.1,1.97348,137.1,2.22865,137.1,2.86191,137.1,3.07022,137.1,3.06174,148.0
TOI-5205 b,TOI-5205,TIC 419411415,0.0199,11.6,343.0,M4.0,3430.0,0.394,0.392,0.019,nan,M3V,0.00100,0.6,1.23,60.8,0.01377,49.0,0.08260,119.1,0.12240,156.3,0.22119,219.9,0.25369,235.1,nan,nan
TOI-1452 b,TOI-1452,TIC 420112589,0.061,1.672,4.82,M4 +/- 0.5 V,3185.0,0.275,0.249,0.007,nan,M4V,0.00100,0.6,1.23,19.0,0.00802,1.9,0.04810,4.6,0.07128,6.0,0.12881,8.4,0.14773,9.0,nan,nan
TOI-4961 b,TOI-4961,TIC 420202798,0.0726,12.34108775,572.0911326,,5380.0,0.912,0.912,0.629,8.0,G9V,0.00100,0.1,1.23,76.1,0.01452,119.3,0.03583,119.3,0.04046,119.3,0.05196,119.3,0.05574,119.3,0.05459,126.6
TOI-1695 b,TOI-1695,TIC 422756130,0.033548,1.9,6.36,M1 V,3690.0,0.515,0.513,0.044,nan,M1V,0.00100,0.6,1.23,20.5,0.14137,39.4,0.84820,95.7,1.25699,125.6,2.27147,176.7,2.60518,188.9,nan,nan
TOI-5007 b,TOI-5007,TIC 424196109,0.0307,11.07447293,211.038062248,M1&plusmn;0.5,3793.0,0.656,0.632,0.080,4.0,M0.5V,0.00100,0.6,1.23,48.8,0.05503,85.2,0.33020,207.1,0.48934,271.8,0.88427,382.4,1.01418,408.9,0.83784,365.9
HD 23472 f,HD 23472,TIC 425997655,0.0906,1.137,0.77,K4 V,4684.0,0.71,0.67,0.237,nan,K4V,0.00100,0.1,1.23,9.2,1.51609,28.9,3.74241,28.9,4.22631,28.9,5.42718,28.9,5.82221,28.9,nan,nan
HD 23472 b,HD 23472,TIC 425997655,0.1162,2.0,8.32,K4 V,4684.0,0.71,0.67,0.237,nan,K4V,0.00100,0.1,1.23,22.8,0.04296,17.6,0.10606,17.6,0.11977,17.6,0.15380,17.6,0.16500,17.6,nan,nan
HD 23472 d,HD 23472,TIC 425997655,0.04298,0.75,0.55,K4 V,4684.0,0.71,0.67,0.237,nan,K4V,0.00100,0.1,1.23,9.6,3.78972,128.3,9.35477,128.3,10.56437,128.3,13.56613,128.3,14.55357,128.3,nan,nan
HD 23472 c,HD 23472,TIC 425997655,0.1646,1.87,3.41,K4 V,4684.0,0.71,0.67,0.237,nan,K4V,0.00100,0.1,1.23,15.1,0.10419,8.7,0.25720,8.7,0.29045,8.7,0.37298,8.7,0.40013,8.7,nan,nan
HD 23472 e,HD 23472,TIC 425997655,0.068,0.818,0.72,K4 V,4684.0,0.71,0.67,0.237,nan,K4V,0.00100,0.1,1.23,10.5,1.14620,51.3,2.82934,51.3,3.19518,51.3,4.10306,51.3,4.40171,51.3,nan,nan
TOI-1669 c,TOI-1669,TIC 428679607,0.0376,2.2963977,13.0,,5497.0,1.0561,0.9867,0.921,7.7,G8V,0.00100,0.1,1.23,26.6,0.98871,651.5,2.44060,651.5,2.75618,651.5,3.53932,651.5,3.79693,651.5,3.70458,688.5
TOI-2154 b,TOI-2154,TIC 428787891,0.0513,16.28664896,292.40213444,,6280.0,1.396,1.233,2.720,2.9,F7V,0.00100,0.1,1.23,47.4,1.10612,1033.6,2.73040,1033.6,3.08345,1033.6,3.95959,1033.6,4.24779,1033.6,3.69855,974.7
TOI-5788 b,TOI-5788,TIC 42883782,0.064,1.528,3.72,,5615.0,0.87,0.87,0.712,5.72,G6V,0.00100,0.1,1.23,17.4,0.94915,173.8,2.34294,173.8,2.64589,173.8,3.39770,173.8,3.64501,173.8,3.44883,178.1
TOI-5788 c,TOI-5788,TIC 42883782,0.1197,2.272,6.4,,5615.0,0.87,0.87,0.712,5.72,G6V,0.00100,0.1,1.23,18.8,0.30136,49.7,0.74390,49.7,0.84009,49.7,1.07879,49.7,1.15731,49.7,1.09503,50.9
TOI-782 b,TOI-782,TIC 429358906,0.0578,2.734,19.1,,3370.0,0.413,0.397,0.020,nan,M3V,0.00100,0.6,1.23,29.5,0.00705,5.9,0.04228,14.4,0.06265,18.9,0.11322,26.7,0.12985,28.5,nan,nan
TOI-4641 b,TOI-4641,TIC 436873727,0.173,8.18255591,1229.99593509,,6560.0,1.72,1.41,4.950,2.69,F5V,0.00100,0.1,1.23,137.1,0.00127,165.4,0.00313,165.4,0.00354,165.4,0.00454,165.4,0.00487,165.4,0.00420,154.4
TOI-4603 b,TOI-4603,TIC 437856897,0.0888,11.67975789,4096.80816623,F,6264.0,2.738,1.765,10.400,1.64,F7V,0.00100,0.1,1.23,209.4,0.00265,1318.9,0.00655,1318.9,0.00739,1318.9,0.00949,1318.9,0.01018,1318.9,0.00812,1139.4
TOI-2374 b,TOI-2374,TIC 439366538,0.0471,6.81,56.64,,4802.0,0.69,0.75,0.302,4.1,K3V,0.00100,0.1,1.23,32.2,0.28414,136.3,0.70138,136.3,0.79207,136.3,1.01712,136.3,1.09116,136.3,0.99366,134.4
TOI-3160 A b,TOI-3160 A,TIC 440872576,0.0505,13.7646283,378.21580433,,6190.0,1.346,1.088,2.390,5.5,F8V,0.00100,0.1,1.23,58.6,0.36188,937.2,0.89328,937.2,1.00879,937.2,1.29542,937.2,1.38971,937.2,1.30930,956.4
TOI-836.01,TOI-836,TIC 440887364,0.075,2.587,9.6,K V,4552.0,0.665,0.678,0.140,5.4,K4V,0.00100,0.1,1.23,21.5,0.09929,25.0,0.24509,25.0,0.27678,25.0,0.35542,25.0,0.38129,25.0,0.35850,25.4
TOI-836 b,TOI-836,TIC 440887364,0.0422,1.704,4.53,K V,4552.0,0.665,0.678,0.140,5.4,K4V,0.00100,0.1,1.23,18.2,0.40249,78.8,0.99354,78.8,1.12201,78.8,1.44081,78.8,1.54569,78.8,1.45330,80.3
AU Mic c,AU Mic,TIC 441420236,0.119,2.79,14.46,M1 V,3540.0,0.862,0.635,0.105,0.019,M2V,0.00100,0.6,1.23,25.5,0.01636,7.4,0.09815,18.1,0.14546,23.7,0.26285,33.4,0.30146,35.7,0.00311,0.4
AU Mic b,AU Mic,TIC 441420236,0.07,4.79,8.99,M1 V,3540.0,0.862,0.635,0.105,0.019,M2V,0.00100,0.6,1.23,15.3,0.61895,21.5,3.71368,52.2,5.50352,68.5,9.94521,96.5,11.40632,103.1,0.11760,1.2
HD 221416 b,HD 221416,TIC 441462736,0.1228,9.17,60.5,K0 IV/V,5080.0,2.943,1.212,5.150,4.9,K2V,0.00100,0.1,1.23,28.7,1.52385,341.5,3.76156,341.5,4.24794,341.5,5.45495,341.5,5.85200,341.5,5.44240,344.0
TOI-1670 b,TOI-1670,TIC 441739020,0.103,2.06,41.31769291,F7 V,6170.0,1.316,1.21,2.515,2.53,F8V,0.00100,0.1,1.23,50.1,0.02571,237.0,0.06346,237.0,0.07166,237.0,0.09202,237.0,0.09872,237.0,0.08431,219.3
TOI-1670 c,TOI-1670,TIC 441739020,0.249,11.06326395,200.23189641,F7 V,6170.0,1.316,1.21,2.515,2.53,F8V,0.00100,0.1,1.23,47.6,0.02901,40.6,0.07161,40.6,0.08087,40.6,0.10385,40.6,0.11141,40.6,0.09515,37.5
TOI-2088 b,TOI-2088,TIC 441765914,0.472,3.6831179,37.0,,5081.0,0.8481,0.9027,0.435,4.5,K2V,0.00100,0.1,1.23,35.4,0.00151,2.0,0.00373,2.0,0.00421,2.0,0.00540,2.0,0.00580,2.0,0.00534,1.9
TOI-3757 b,TOI-3757,TIC 445751830,0.03845,12.0,85.3,M0 V,3913.0,0.62,0.64,0.087,7.1,K9V,0.00100,0.1,1.23,29.8,0.29601,58.8,0.73069,58.8,0.82517,58.8,1.05963,58.8,1.13676,58.8,1.10018,61.7
TOI-1710 b,TOI-1710,TIC 445805961,0.166,5.20315158,22.4,G5 V,5684.0,0.9574,1.0258,0.864,1.5,G4V,0.00100,0.1,1.23,23.2,0.18644,31.4,0.46021,31.4,0.51971,31.4,0.66739,31.4,0.71596,31.4,0.56221,26.7
TOI-1273 b,TOI-1273,TIC 445859771,0.0549,11.09689089,70.557906354,,5690.0,1.06,1.06,1.070,3.1,G4V,0.00100,0.1,1.23,28.2,2.06386,355.0,5.09454,355.0,5.75328,355.0,7.38803,355.0,7.92578,355.0,6.96392,337.9
TOI-2107 b,TOI-2107,TIC 446549906,0.03515,13.57407563,263.79757781,,5627.0,0.932,0.961,0.786,4.0,G6V,0.00100,0.1,1.23,49.3,0.48427,636.2,1.19541,636.2,1.34998,636.2,1.73356,636.2,1.85974,636.2,1.68847,625.6
TOI-1231 b,TOI-1231,TIC 447061717,0.1288,3.65,15.4,M3 V,3553.0,0.476,0.485,0.033,nan,M2V,0.00100,0.6,1.23,23.0,0.00853,2.0,0.05120,4.8,0.07588,6.3,0.13713,8.8,0.15727,9.4,nan,nan
TOI-954 b,TOI-954,TIC 44792534,0.04963,9.550068,55.30242,,5710.0,1.892,1.201,3.430,6.14,G3V,0.00100,0.1,1.23,26.9,8.39971,1392.5,20.73432,1392.5,23.41534,1392.5,30.06859,1392.5,32.25720,1392.5,30.75385,1438.0
TOI-3135 b,TOI-3135,TIC 448098793,0.04756,13.65253849,327.36325921,,5890.0,0.985,1.044,1.050,1.8,G1V,0.00100,0.1,1.23,54.7,0.23346,464.2,0.57629,464.2,0.65081,464.2,0.83573,464.2,0.89656,464.2,0.72639,407.4
LP 890-9 b,LP 890-9,TIC 44898913,0.01875,1.32,13.2,M6 V,2850.0,0.1556,0.118,0.001,7.2,M6V,0.00010,0.6,1.23,35.4,0.00011,0.4,0.00069,1.0,0.00102,1.3,0.00184,1.8,0.00211,2.0,0.00199,2.0
TOI-2458 b,TOI-2458,TIC 449197831,0.0482,2.83,13.31,F9-F9.5,6005.0,1.31,1.05,2.194,5.7,F9.5V,0.00100,0.1,1.23,24.2,2.55930,944.5,6.31752,944.5,7.13439,944.5,9.16156,944.5,9.82841,944.5,9.29590,967.6
TOI-3071 b,TOI-3071,TIC 452006073,0.0249,7.16,68.2,,6177.0,1.31,1.29,2.610,0.95,F8V,0.00100,0.1,1.23,34.5,7.03677,4209.9,17.36997,4209.9,19.61596,4209.9,25.18965,4209.9,27.02313,4209.9,19.40216,3274.0
GJ 3473 b,GJ 3473,TIC 452866790,0.01589,1.264,1.86,M4,3347.0,0.364,0.36,0.015,nan,M3.5V,0.00100,0.6,1.23,13.6,0.73450,59.4,4.40698,144.4,6.53096,189.5,11.80186,266.7,13.53574,285.1,nan,nan
HD 63935 b,HD 63935,TIC 453211454,0.083,2.91575244,10.5,,5513.0,0.9598,0.9406,0.768,6.6,G8V,0.00100,0.1,1.23,21.2,0.53090,111.5,1.31049,111.5,1.47994,111.5,1.90046,111.5,2.03878,111.5,1.95852,116.0
TOI-3023 b,TOI-3023,TIC 454248975,0.0505,16.43236571,197.05361234,,5760.0,1.668,1.12,2.780,7.0,G2V,0.00100,0.1,1.23,38.7,2.63828,1090.1,6.51247,1090.1,7.35456,1090.1,9.44429,1090.1,10.13171,1090.1,9.79167,1141.1
TOI-3629 b,TOI-3629,TIC 455784423,0.043,8.29464572,82.63538582,M1,3870.0,0.6,0.63,0.075,7.0,M0V,0.00100,0.6,1.23,35.3,0.07180,40.6,0.43079,98.6,0.63842,129.4,1.15366,182.1,1.32315,194.6,1.23931,197.5
TOI-4515 b,TOI-4515,TIC 456862677,0.118,12.17,637.0,G8/G9,5433.0,0.86,0.949,0.581,1.2,G8V,0.00100,0.1,1.23,80.9,0.00393,41.7,0.00969,41.7,0.01094,41.7,0.01405,41.7,0.01508,41.7,0.01136,34.0
TOI-3785 b,TOI-3785,TIC 458419328,0.043,5.14,14.95,M2 V,3576.0,0.5,0.52,0.037,8.0,M2V,0.00100,0.6,1.23,19.1,0.25543,19.8,1.53258,48.2,2.27122,63.3,4.10424,89.1,4.70722,95.2,4.52349,99.1
TOI-7149 b,TOI-7149,TIC 459323923,0.02603,13.2,224.0,M4 V,3363.0,0.351,0.344,0.012,7.8,M3V,0.00100,0.6,1.23,46.1,0.01741,17.9,0.10446,43.6,0.15480,57.2,0.27974,80.5,0.32084,86.1,0.30685,89.1
TOI-5573 b,TOI-5573,TIC 459762279,0.0712,9.75,112.0,,3790.0,0.594,0.619,0.069,9.7,M0.5V,0.00100,0.6,1.23,37.9,0.02139,13.7,0.12836,33.2,0.19022,43.6,0.34375,61.4,0.39425,65.6,0.39220,70.7
TOI-837 b,TOI-837,TIC 460205581,0.0888,9.16894621,120.456966253,F9/G0,5995.0,1.052,1.142,1.340,0.035,F9.5V,0.00100,0.1,1.23,40.5,0.19121,169.9,0.47198,169.9,0.53301,169.9,0.68446,169.9,0.73428,169.9,0.06692,16.8
TOI-784 b,HD 307842,TIC 460984940,0.038,1.93,9.67,G,5558.0,0.907,0.91,0.645,nan,G7V,0.00100,0.1,1.23,25.0,0.72752,446.8,1.79585,446.8,2.02805,446.8,2.60431,446.8,2.79387,446.8,nan,nan
TOI-3362 b,TOI-3362,TIC 464300749,0.153,12.80065596,1598.359058803,,6532.0,1.83,1.445,5.480,2.14,F5V,0.00100,0.1,1.23,124.9,0.00407,234.1,0.01005,234.1,0.01135,234.1,0.01457,234.1,0.01563,234.1,0.01302,211.2
TIC 46432937 b,TIC 46432937,TIC 46432937,0.02065,13.31626907,1017.0509024,,3572.0,0.5299,0.563,0.041,7.4,M2V,0.00100,0.6,1.23,97.7,0.00467,96.6,0.02803,234.8,0.04154,308.2,0.07506,433.7,0.08609,463.6,0.08151,475.5
HIP 94235 b,HIP 94235,TIC 464646604,0.0787,3.0,379.0,G V,5991.0,1.08,1.094,1.373,0.118,F9.5V,0.00100,0.1,1.23,125.7,0.00088,221.6,0.00218,221.6,0.00246,221.6,0.00316,221.6,0.00339,221.6,0.00103,72.7
TOI-5542 b,TOI-5542,TIC 466206508,0.332,11.30986153,419.53349724,G3 V,5700.0,1.058,0.89,11.402,10.8,G3V,0.00100,0.1,1.23,68.1,0.01801,103.4,0.04445,103.4,0.05020,103.4,0.06447,103.4,0.06916,103.4,0.06964,112.8
TOI-1266 c,TOI-1266,TIC 467179528,0.105,1.98,3.17,M2,3563.0,0.4232,0.437,0.026,4.6,M2V,0.00100,0.6,1.23,14.1,0.03901,2.4,0.23408,5.8,0.34690,7.6,0.62688,10.7,0.71897,11.4,0.61477,10.6
TOI-1266 d,TOI-1266,TIC 467179528,0.1513,1.74,3.68,M2,3563.0,0.4232,0.437,0.026,4.6,M2V,0.00100,0.6,1.23,16.3,0.00946,1.1,0.05677,2.8,0.08414,3.7,0.15204,5.2,0.17438,5.5,0.14910,5.1
TOI-1266 b,TOI-1266,TIC 467179528,0.073,2.52,4.46,M2,3563.0,0.4232,0.437,0.026,4.6,M2V,0.00100,0.6,1.23,14.9,0.08406,4.9,0.50438,12.0,0.74747,15.7,1.35073,22.1,1.54918,23.7,1.32466,21.9
TIC 4672985 b,TIC 4672985,TIC 4672985,0.33,11.5004142,4049.13390518,,5757.0,1.15,1.01,1.300,7.71,G2V,0.00100,0.1,1.23,209.8,0.00002,11.9,0.00006,11.9,0.00007,11.9,0.00008,11.9,0.00009,11.9,0.00009,12.6
TOI-2031 A b,TOI-2031 A,TIC 470127886,0.066,14.20177855,254.2627256,,6490.0,1.241,1.174,2.460,2.0,F5V,0.00100,0.1,1.23,47.3,0.52996,564.7,1.30819,564.7,1.47735,564.7,1.89712,564.7,2.03521,564.7,1.67729,504.1
TOI-4153 b,TOI-4153,TIC 470171739,0.06311,16.11851425,365.50266805,,6860.0,1.605,1.572,5.170,0.4,F2V,0.00100,0.1,1.23,53.2,0.86183,1298.1,2.12738,1298.1,2.40246,1298.1,3.08509,1298.1,3.30965,1298.1,1.88483,800.7
TOI-1696 b,TOI-1696,TIC 470381900,0.0229,3.09,48.8,M5V,3185.0,0.2775,0.255,0.007,7.1,M4V,0.00100,0.6,1.23,44.4,0.00356,13.6,0.02135,33.0,0.03163,43.2,0.05716,60.9,0.06556,65.1,0.06158,66.2
TOI-2295 b,TOI-2295,TIC 48018596,0.1992,16.47720163,278.099856125,,5730.0,1.459,1.168,2.060,10.5,G3V,0.00100,0.1,1.23,45.9,0.06360,51.9,0.15700,51.9,0.17730,51.9,0.22768,51.9,0.24425,51.9,0.24532,56.5
TOI-2992 b,TOI-2992,TIC 49045066,0.0434,13.75341932,1058.36859531,,6000.0,1.545,1.21,2.790,4.6,F9.5V,0.00100,0.1,1.23,98.1,0.07286,1481.2,0.17986,1481.2,0.20312,1481.2,0.26083,1481.2,0.27982,1481.2,0.25834,1481.2
Wolf 327 b,Wolf 327,TIC 4918918,0.01,1.24,2.53,M2.5 V,3542.0,0.406,0.405,0.023,4.1,M2V,0.00100,0.6,1.23,16.0,1.47943,234.5,8.87661,570.0,13.15477,748.0,23.77151,1052.6,27.26392,1125.3,22.66473,1013.3
TOI-4914 b,TOI-4914,TIC 49254857,0.098,12.87,227.0,,5805.0,1.0,1.03,1.021,5.3,G2V,0.00100,0.1,1.23,47.0,0.09315,106.3,0.22994,106.3,0.25967,106.3,0.33346,106.3,0.35773,106.3,0.33565,108.0
TOI-544 b,TOI-544,TIC 50618703,0.0225,2.018,2.89,,4169.0,0.623,0.631,0.126,9.0,K7V,0.00100,0.1,1.23,13.4,5.17660,248.4,12.77821,248.4,14.43048,248.4,18.53076,248.4,19.87956,248.4,19.68814,266.5
Gliese 12 b,Gliese 12,TIC 52005579,0.067,0.93,0.95,M3.0 V,3328.0,0.265,0.255,0.007,7.0,M3.5V,0.00100,0.6,1.23,11.3,0.03061,1.6,0.18368,3.9,0.27221,5.2,0.49190,7.3,0.56417,7.8,0.52842,7.9
TOI-125 b,TOI-125,TIC 52368076,0.05186,2.726,9.5,K0 V,5320.0,0.848,0.859,0.519,6.8,K0V,0.00100,0.1,1.23,20.9,0.91742,193.0,2.26461,193.0,2.55743,193.0,3.28410,193.0,3.52314,193.0,3.39485,201.4
TOI-125 d,TOI-125,TIC 52368076,0.137,2.93,13.6,K0 V,5320.0,0.848,0.859,0.519,6.8,K0V,0.00100,0.1,1.23,24.1,0.07965,27.7,0.19661,27.7,0.22204,27.7,0.28512,27.7,0.30588,27.7,0.29474,28.9
TOI-125 c,TOI-125,TIC 52368076,0.0814,2.759,6.63,K0 V,5320.0,0.848,0.859,0.519,6.8,K0V,0.00100,0.1,1.23,17.3,0.79265,78.3,1.95662,78.3,2.20962,78.3,2.83746,78.3,3.04399,78.3,2.93315,81.8
NGTS-11 b,NGTS-11,TIC 54002556,0.201,9.157753,109.33352,K,5050.0,0.832,0.862,0.403,3.9,K2V,0.00100,0.1,1.23,38.6,0.01356,10.0,0.03347,10.0,0.03780,10.0,0.04854,10.0,0.05207,10.0,0.04713,9.8
TOI-663 b,TOI-663,TIC 54962195,0.0295,2.27,4.45,M1 V,3681.0,0.512,0.514,0.043,nan,M1V,0.00100,0.6,1.23,15.7,0.61280,49.0,3.67677,119.1,5.44882,156.2,9.84637,219.9,11.29296,235.0,nan,nan
TOI-663 d,TOI-663,TIC 54962195,0.0576,1.92,5.2,M1 V,3681.0,0.512,0.514,0.043,nan,M1V,0.00100,0.6,1.23,18.4,0.07123,12.8,0.42737,31.2,0.63335,41.0,1.14450,57.7,1.31264,61.7,nan,nan
TOI-663 c,TOI-663,TIC 54962195,0.0437,2.26,3.65,M1 V,3681.0,0.512,0.514,0.043,nan,M1V,0.00100,0.6,1.23,14.2,0.40962,22.3,2.45771,54.3,3.64222,71.2,6.58172,100.2,7.54868,107.1,nan,nan
TOI-216.01,TOI-216,TIC 55652896,0.2069,10.1,177.98390792,,5026.0,0.748,0.77,0.362,nan,K2V,0.00100,0.1,1.23,46.9,0.00582,8.5,0.01437,8.5,0.01623,8.5,0.02084,8.5,0.02236,8.5,nan,nan
TOI-216.02,TOI-216,TIC 55652896,0.1293,8.0,18.751876013,,5026.0,0.748,0.77,0.362,nan,K2V,0.00100,0.1,1.23,17.1,0.66731,21.6,1.64722,21.6,1.86021,21.6,2.38877,21.6,2.56264,21.6,nan,nan
TOI-5301 b,TOI-5301,TIC 58825110,0.073,13.09208946,1182.32167404,,6240.0,2.19,1.483,6.550,2.43,F7V,0.00100,0.1,1.23,106.2,0.04179,1229.1,0.10316,1229.1,0.11650,1229.1,0.14960,1229.1,0.16049,1229.1,0.13626,1130.3
TOI-892 b,TOI-892,TIC 66561343,0.092,11.99363,301.9385,F,6261.0,1.39,1.28,2.700,2.2,F7V,0.00100,0.1,1.23,56.1,0.12786,319.0,0.31561,319.0,0.35642,319.0,0.45770,319.0,0.49101,319.0,0.41071,289.0
TOI-6894 b,TOI-6894,TIC 67512645,0.02604,9.5836785,53.395172376,,3007.0,0.2276,0.207,0.004,nan,M5V,0.00010,0.6,1.23,26.4,0.00362,0.6,0.02170,1.3,0.03216,1.8,0.05811,2.5,0.06664,2.7,nan,nan
TOI-2587 A b,TOI-2587 A,TIC 68007716,0.0635,12.07207221,69.286592726,,5760.0,1.726,1.15,2.960,6.7,G2V,0.00100,0.1,1.23,26.8,5.69799,734.1,14.06523,734.1,15.88391,734.1,20.39718,734.1,21.88183,734.1,21.05302,765.0
TOI-5350 b,TOI-5350,TIC 68808155,0.0796,12.41955062,2094.48920213,,6220.0,1.263,1.167,2.160,3.1,F8V,0.00100,0.1,1.23,145.2,0.00315,340.9,0.00778,340.9,0.00879,340.9,0.01129,340.9,0.01211,340.9,0.01064,324.4
TOI-5232 b,TOI-5232,TIC 69356857,0.05593,12.778238,743.71847238,,6500.0,1.785,1.389,5.160,2.37,F5V,0.00100,0.1,1.23,85.3,0.13179,1649.5,0.32532,1649.5,0.36739,1649.5,0.47178,1649.5,0.50612,1649.5,0.42813,1511.4
TOI-2421 b,TOI-2421,TIC 70524163,0.0543,10.36830715,105.836859531,,5607.0,1.75,1.131,2.729,7.5,G6V,0.00100,0.1,1.23,35.7,1.95066,925.6,4.81512,925.6,5.43773,925.6,6.98281,925.6,7.49107,925.6,7.28991,975.6
LP 714-47 b,LP 714-47,TIC 70899085,0.0417,4.7,30.8,M0.0 V,3950.0,0.584,0.59,0.075,nan,K9V,0.00100,0.1,1.23,28.6,0.09998,43.1,0.24680,43.1,0.27871,43.1,0.35790,43.1,0.38395,43.1,nan,nan
TOI-1723 b,TOI-1723,TIC 71431780,0.113496,3.435,10.4,,5777.0,1.09,1.04,1.160,4.8,G2V,0.00100,0.1,1.23,19.5,0.71473,90.1,1.76429,90.1,1.99242,90.1,2.55854,90.1,2.74477,90.1,2.54662,90.5
HD 110113 b,HD 110113,TIC 73228647,0.035,2.05,4.55,G,5732.0,0.968,0.997,0.928,4.0,G3V,0.00100,0.1,1.23,16.7,6.67859,757.7,16.48580,757.7,18.61747,757.7,23.90745,757.7,25.64760,757.7,23.28558,745.1
TOI-1853 b,TOI-1853,TIC 73540072,0.0213,3.46,73.2,K2.5 V,4985.0,0.808,0.837,0.370,nan,K2V,0.00100,0.1,1.23,51.4,0.13339,814.6,0.32926,814.6,0.37183,814.6,0.47748,814.6,0.51224,814.6,nan,nan
TOI-756 b,TOI-756,TIC 73649615,0.018,2.81,9.83,M1 V,3657.0,0.505,0.505,0.041,3.2,M1V,0.00100,0.6,1.23,20.9,0.61543,126.5,3.69258,307.6,5.47225,403.6,9.88871,568.0,11.34152,607.2,8.82301,511.7
HD 35843 c,HD 35843,TIC 7422496,0.25,2.54,11.32,,5666.0,0.897,0.94,0.750,2.5,G5V,0.00100,0.1,1.23,23.6,0.03250,12.0,0.08023,12.0,0.09061,12.0,0.11635,12.0,0.12482,12.0,0.10642,11.1
TOI-2583 A b,TOI-2583 A,TIC 7548817,0.0571,14.4595851,79.45710175,,5936.0,1.477,1.215,2.445,4.4,G0V,0.00100,0.1,1.23,26.2,7.60574,749.9,18.77445,749.9,21.20205,749.9,27.22641,749.9,29.20814,749.9,26.82515,746.0
TOI-6628 b,TOI-6628,TIC 75650448,0.134,10.98480109,235.19302118,,5463.0,1.01,0.97,0.817,7.5,G8V,0.00100,0.1,1.23,51.7,0.02309,45.5,0.05700,45.5,0.06437,45.5,0.08266,45.5,0.08868,45.5,0.08630,48.0
TOI-2134 b,TOI-2134,TIC 75878355,0.078,2.69,9.13,K5 V,4580.0,0.709,0.744,0.192,3.8,K4V,0.00100,0.1,1.23,20.6,0.15608,31.6,0.38529,31.6,0.43510,31.6,0.55874,31.6,0.59940,31.6,0.54075,30.8
TOI-2134 c,TOI-2134,TIC 75878355,0.371,7.27,41.89,K5 V,4580.0,0.709,0.744,0.192,3.8,K4V,0.00100,0.1,1.23,26.8,0.00647,1.4,0.01597,1.4,0.01803,1.4,0.02316,1.4,0.02484,1.4,0.02241,1.4
TOI-181 b,TOI-181,TIC 76923707,0.0539,6.9559,46.1687,K,4994.0,0.745,0.822,0.298,5.4,K2V,0.00100,0.1,1.23,28.8,0.34304,102.6,0.84677,102.6,0.95626,102.6,1.22797,102.6,1.31735,102.6,1.23861,104.5
LHS 1678 b,LHS 1678,TIC 77156829,0.01239,0.685,0.35,M2.0 V,3490.0,0.329,0.345,0.015,7.0,M2.5V,0.00100,0.6,1.23,8.0,5.24922,94.5,31.49532,229.6,46.67477,301.3,84.34431,424.0,96.73583,453.3,90.60627,459.8
LHS 1678 c,LHS 1678,TIC 77156829,0.0327,0.941,1.4,M2.0 V,3490.0,0.329,0.345,0.015,7.0,M2.5V,0.00100,0.6,1.23,13.6,0.12210,13.6,0.73261,33.0,1.08569,43.3,1.96191,60.9,2.25015,65.1,2.10757,66.0
TOI-1064 b,TOI-1064,TIC 79748331,0.06152,2.587,13.5,,4734.0,0.726,0.748,0.238,9.4,K3V,0.00100,0.1,1.23,25.5,0.12653,62.9,0.31234,62.9,0.35273,62.9,0.45295,62.9,0.48592,62.9,0.48318,67.7
TOI-1064 c,TOI-1064,TIC 79748331,0.09429,2.651,2.5,,4734.0,0.726,0.748,0.238,9.4,K3V,0.00100,0.1,1.23,10.9,1.69017,26.8,4.17210,26.8,4.71157,26.8,6.05032,26.8,6.49071,26.8,6.45419,28.8
